id,ev_id,o_id,ev_type,time,latitude,longitude,depth,mag_type,mag,mag_plot_size,method_id,evaluation_mode,author,rms,az_gap,num_phase
7991,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikelkzytn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001124.879604.6755398,None,2024-04-30T00:11:14.571821Z,46.51050861,8.476001455,-1387.301641,MwA,-3.911553032,1.305090902,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000144662,99.99954168,12
7992,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikelmuatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001131.291805.6755518,None,2024-04-30T00:11:19.363085Z,46.51047743,8.475949734,-1383.330447,MwA,-4.377729556,0.763049128,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.0001184,73.65834376,9
7993,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikelnzngn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001132.908267.6755653,None,2024-04-30T00:11:22.636202Z,46.51061878,8.476551673,-1388.169245,MwA,-3.780221199,1.518122017,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000207757,240.8537052,14
7994,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikelylbtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001203.037028.6756152,None,2024-04-30T00:11:50.879865Z,46.51054348,8.475794518,-1389.522953,MwA,-4.283297574,0.850684444,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000173474,292.5219954,6
7995,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikelzcvaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001203.395673.6756250,None,2024-04-30T00:11:52.724618Z,46.51051373,8.47608796,-1399.301999,MwA,-4.44551462,0.705764758,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000137722,85.01701498,10
7996,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikelzmvaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001203.994328.6756338,None,2024-04-30T00:11:53.764261Z,46.51045441,8.476256484,-1385.173876,MwA,-4.19868047,0.937728344,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000108953,257.105822,5
7997,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikembccna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001208.254861.6756459,None,2024-04-30T00:11:58.059367Z,46.51036369,8.47667252,-1401.285307,MwA,-3.711615936,1.642893117,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000251856,314.2392428,6
7998,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemcqotn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001213.631364.6756635,None,2024-04-30T00:12:02.267622Z,46.51025385,8.476295818,-1371.134073,MwA,-3.523304864,2.040632721,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000234,326.1821842,5
7999,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemdpygn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001215.239929.6756723,None,2024-04-30T00:12:04.905323Z,46.51047376,8.476045151,-1400.598382,MwA,-4.318741165,0.816670176,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.29E-05,105.3434491,7
8000,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemdqlgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001215.331852.6756809,None,2024-04-30T00:12:04.957970Z,46.51053043,8.476110575,-1398.508599,MwA,-4.459470968,0.694515263,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000194019,88.58720754,7
8001,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemdvjna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001215.80852.6756909,None,2024-04-30T00:12:05.470585Z,46.51049242,8.475832364,-1377.41555,MwA,-3.91773492,1.295835335,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.87E-05,180.9845143,10
8002,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemeycgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001218.753934.6757031,None,2024-04-30T00:12:08.459267Z,46.51050502,8.476039218,-1390.342808,MwA,-4.651456509,0.556786919,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.27E-05,95.75866336,7
8003,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemnoftn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001242.024603.6757500,None,2024-04-30T00:12:31.767175Z,46.51053354,8.476087873,-1395.370055,MwA,-4.472616039,0.684083726,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.13E-05,117.8165942,7
8004,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemwhzna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001305.699137.6758018,None,2024-04-30T00:12:55.454110Z,46.51049309,8.475981595,-1387.966327,MwA,-4.344131562,0.793143003,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.85E-05,92.3304793,10
8005,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemzbutn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001313.222871.6758228,None,2024-04-30T00:13:02.923293Z,46.5104274,8.475908822,-1424.352204,MwA,-3.67537006,1.712900942,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000200966,249.4967946,5
8006,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikemzjana,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001314.101121.6758370,None,2024-04-30T00:13:03.681014Z,46.51055679,8.476228474,-1404.159555,MwA,-4.10714292,1.041947455,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.92E-05,107.8797499,14
8007,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikendfogn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001324.383967.6758846,None,2024-04-30T00:13:14.133302Z,46.5103516,8.476650007,-1417.478546,MwA,-3.828619317,1.435845197,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000192191,282.5177736,7
8008,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenigxtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001338.107377.6759308,None,2024-04-30T00:13:27.791622Z,46.51055488,8.476143763,-1394.040155,MwA,-4.253991452,0.879876163,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000133925,88.66175554,11
8009,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenjhhaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001342.564184.6759440,None,2024-04-30T00:13:30.532721Z,46.5111237,8.476359333,-1386.403809,MwA,-3.671305561,1.720935121,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000249616,317.4071413,9
8010,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenjpwgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001342.841128.6759552,None,2024-04-30T00:13:31.430887Z,46.51073504,8.476070516,-1402.58583,MwA,-3.776057321,1.525417125,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00014155,286.0254745,8
8011,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenkbnaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001343.035092.6759664,None,2024-04-30T00:13:32.636853Z,46.51031089,8.476277664,-1380.364109,MwA,-3.764368068,1.546084564,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00034491,307.9231353,5
8012,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenlfeaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001345.979569.6759867,None,2024-04-30T00:13:35.719889Z,46.51052987,8.476075549,-1400.075947,MwA,-3.513119694,2.064702251,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000136021,80.24151209,17
8013,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenoinaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001354.666455.6760216,None,2024-04-30T00:13:44.182751Z,46.51053715,8.476141708,-1398.77716,MwA,-3.445698293,2.231352232,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000125834,96.26525808,17
8014,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikensaiaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001404.282464.6760517,None,2024-04-30T00:13:54.144923Z,46.51054449,8.476070412,-1388.895424,MwA,-4.50730027,0.657305314,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.36E-05,93.71929504,8
8015,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenuxytn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001412.921937.6760779,None,2024-04-30T00:14:02.011411Z,46.51050812,8.476023141,-1398.939645,MwA,-4.301662696,0.832886706,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.54E-05,89.91225248,10
8016,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikenvtbtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001414.565714.6760982,None,2024-04-30T00:14:04.207700Z,46.51053408,8.476149278,-1400.174584,MwA,-3.273136535,2.721754883,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000110605,87.27608538,19
8017,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeobipna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001429.539118.6761394,None,2024-04-30T00:14:19.342046Z,46.51052921,8.475799764,-1390.205329,MwA,-4.232857571,0.901547249,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000181572,285.4940313,6
8018,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeodfrna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240516185719.007202.68908,induced or triggered event,2024-04-30T00:14:24.463099Z,46.51063457,8.476283588,-1384.508788,MwA,-4.474022036,0.682977286,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,0.000144068,165.6349244,7
8019,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeodttaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001436.187251.6761624,None,2024-04-30T00:14:25.915771Z,46.51057873,8.476225793,-1389.368182,MwA,-4.51925586,0.648319894,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000281213,136.4269377,8
8020,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeoegfaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001437.508465.6761740,None,2024-04-30T00:14:27.204047Z,46.51091504,8.47621141,-1399.916974,MwA,-3.972474263,1.216690583,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000228047,312.6105282,5
8021,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeokustn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001455.210627.6762280,None,2024-04-30T00:14:44.939112Z,46.51126688,8.475892317,-1404.49495,MwA,-3.211659705,2.921375789,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000243803,324.1142489,5
8022,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeomaltn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001458.70447.6762493,None,2024-04-30T00:14:48.240104Z,46.51047854,8.475965639,-1388.224136,MwA,-3.58435341,1.902131655,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000151139,70.41650917,19
8023,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeomuqgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001501.202576.6762602,None,2024-04-30T00:14:50.337668Z,46.51058274,8.476228695,-1368.433561,MwA,-4.100780011,1.04960834,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000178077,169.3738546,12
8024,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeomwhtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001501.256977.6762679,None,2024-04-30T00:14:50.511134Z,46.51050486,8.475985509,-1382.106117,MwA,-4.134127633,1.010074627,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.12E-05,105.1342679,10
8025,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeoodoaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001504.327185.6762811,None,2024-04-30T00:14:53.968578Z,46.51051978,8.476105928,-1400.329561,MwA,-4.437216712,0.712539463,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.07E-05,90.04366525,8
8026,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeooiign,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001504.886474.6762863,None,2024-04-30T00:14:54.471022Z,46.51073236,8.476311727,-1419.201876,MwA,-3.973249031,1.215605798,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000239652,242.4990862,7
8027,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeoptdgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001508.607563.6763034,None,2024-04-30T00:14:58.296103Z,46.51048036,8.475924795,-1391.837931,MwA,-3.787232949,1.505916194,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000100345,137.3034891,14
8028,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeorghna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001512.613491.6763142,None,2024-04-30T00:15:02.366682Z,46.51045148,8.47604518,-1405.201827,MwA,-4.274810658,0.859037157,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.81E-05,77.82448226,9
8029,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeosyjtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001517.205647.6763303,None,2024-04-30T00:15:06.951044Z,46.5104746,8.475979206,-1392.196518,MwA,-4.617419447,0.579038652,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.67E-05,80.41233024,7
8030,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeovmfaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001523.928299.6763659,None,2024-04-30T00:15:13.794622Z,46.51058908,8.476444819,-1383.998093,MwA,-3.810670519,1.465824643,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000204508,219.7006023,14
8031,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeoxctgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001528.457385.6763819,None,2024-04-30T00:15:18.218971Z,46.51011901,8.476598413,-1423.39289,MwA,-2.892862352,4.21683009,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00028409,325.9894339,7
8032,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeoxpatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001529.70009.6763990,None,2024-04-30T00:15:19.499776Z,46.51053972,8.476140552,-1398.216499,MwA,-4.079765726,1.075311809,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000123132,94.73487778,12
8033,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeozvstn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001535.982188.6764254,None,2024-04-30T00:15:25.603138Z,46.51079899,8.47585465,-1400.338213,MwA,-4.161570505,0.978660423,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00022799,288.0625252,5
8034,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikepgftaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001554.10169.6764882,None,2024-04-30T00:15:42.864909Z,46.51046226,8.476088807,-1421.590077,MwA,-3.88112116,1.351626501,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000215086,132.8687185,6
8035,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikepgqftn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001554.257322.6764989,None,2024-04-30T00:15:43.959583Z,46.51058172,8.47611848,-1370.633398,MwA,-3.851740392,1.398128479,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000234019,178.9612999,5
8036,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikephgvaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001555.849962.6765179,None,2024-04-30T00:15:45.684465Z,46.51046657,8.476067878,-1401.602388,MwA,-3.985978059,1.197921194,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000131708,79.35601188,13
8037,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeplnhgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001609.001875.6765631,None,2024-04-30T00:15:57.173937Z,46.51047531,8.47596193,-1387.99603,MwA,-4.550118357,0.625688395,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000135723,76.17457683,8
8038,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikepxcgtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001638.651014.6766634,None,2024-04-30T00:16:28.477212Z,46.51048428,8.475993343,-1396.820664,MwA,-4.148229356,0.993808256,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.29E-05,85.87222072,10
8039,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikepxlaaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001641.189442.6766710,None,2024-04-30T00:16:29.392027Z,46.51059437,8.476244866,-1393.180715,MwA,-4.33597116,0.800629703,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.21E-05,104.0584645,10
8040,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikepzmlaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001645.192027.6766935,None,2024-04-30T00:16:34.940647Z,46.51056843,8.476045146,-1379.056701,MwA,-4.384923794,0.756755143,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000168225,101.2364518,6
8041,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeqewwaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001701.69349.6767351,None,2024-04-30T00:16:49.544555Z,46.51050968,8.476118086,-1402.068813,MwA,-3.74878132,1.574079338,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.47E-05,97.47880516,16
8042,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeqqdbgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001730.378219.6768222,None,2024-04-30T00:17:19.933544Z,46.51055376,8.476017588,-1381.411297,MwA,-4.152135863,0.989348607,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000144929,112.5196279,12
8043,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeqseggn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001735.880132.6768428,None,2024-04-30T00:17:25.466719Z,46.5105809,8.476890531,-1385.079205,MwA,-3.461056751,2.192244063,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000223242,323.401714,7
8044,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeqysqgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001753.459048.6769091,None,2024-04-30T00:17:43.185650Z,46.51050063,8.476050995,-1395.390685,MwA,-4.418146911,0.728356202,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000125147,168.1657356,6
8045,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeqznbtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001755.579302.6769216,None,2024-04-30T00:17:45.311086Z,46.51047807,8.475960729,-1387.667144,MwA,-4.149916764,0.991879458,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000126505,68.3494742,12
8046,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikerbsnna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001801.526434.6769540,None,2024-04-30T00:17:51.286463Z,46.51051939,8.475997034,-1382.92657,MwA,-3.665855323,1.731767626,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000132386,111.0042149,16
8047,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikerepjgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001809.544294.6769931,None,2024-04-30T00:17:59.071017Z,46.51058237,8.476298055,-1401.998662,MwA,-4.256883637,0.876951267,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000105048,146.3224889,9
8048,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeriqttn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001820.235875.6770459,None,2024-04-30T00:18:10.036314Z,46.5105608,8.476170603,-1396.520613,MwA,-4.329563497,0.806557863,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000115265,79.2162813,12
8049,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikerjeitn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001821.835006.6770579,None,2024-04-30T00:18:11.443571Z,46.51049287,8.475957698,-1381.958617,MwA,-4.253864598,0.880004675,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.41E-05,104.329442,10
8050,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikerlisaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001827.599227.6770858,None,2024-04-30T00:18:17.304527Z,46.51053204,8.476159239,-1400.800456,MwA,-4.322121632,0.813497949,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000224195,104.8047972,12
8051,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikerttfna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001851.845627.6771548,None,2024-04-30T00:18:40.034982Z,46.5105576,8.476161044,-1395.139171,MwA,-4.203248419,0.932809733,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000116932,91.53351671,12
8052,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikesbybgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001913.170953.6772118,None,2024-04-30T00:19:02.165603Z,46.51055616,8.476176631,-1372.583211,MwA,-4.182126289,0.955771626,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.44E-05,132.1747827,10
8053,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikesebogn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001918.092538.6772346,None,2024-04-30T00:19:07.937507Z,46.51052853,8.476136456,-1400.090688,MwA,-4.349111906,0.788608266,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000102766,98.1406468,11
8054,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeskylna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001936.916164.6773044,None,2024-04-30T00:19:26.542023Z,46.51055539,8.476201173,-1398.737988,MwA,-4.278906503,0.854995889,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.16E-05,102.6946597,12
8055,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikeslbjaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001938.394689.6773140,None,2024-04-30T00:19:26.851636Z,46.51057107,8.476201319,-1395.090554,MwA,-4.112798547,1.035185082,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.25E-05,90.24214483,13
8056,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ikesrbstn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240430001953.753862.6773629,None,2024-04-30T00:19:43.116252Z,46.51053085,8.476086302,-1394.318647,MwA,-3.574464498,1.923911228,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000157007,80.89847609,18
